380	0.010635648	0.010375343
381	0.010714431	0.010475111
382	0.010845776	0.010393304
383	0.010875113	0.010592251
384	0.010768598	0.010865073
385	0.010845124	0.0111745
386	0.010899843	0.011466116
387	0.010870249	0.011489197
388	0.010976386	0.011533192
389	0.011114396	0.011701332
390	0.011273991	0.011719873
391	0.011505492	0.011681177
392	0.011524218	0.011575309
393	0.011676771	0.011678111
394	0.011984801	0.011861936
395	0.012089445	0.011885198
396	0.012149838	0.012030959
397	0.012308824	0.012193985
398	0.012472783	0.01229766
399	0.012710829	0.012444697
400	0.012849033	0.012554371
401	0.012806565	0.012635145
402	0.012910822	0.012952977
403	0.013120485	0.01307076
404	0.013203115	0.01321596
405	0.013443244	0.013358018
406	0.013670209	0.01354002
407	0.013951072	0.013589615
408	0.014356437	0.013771994
409	0.014714174	0.013815212
410	0.014950838	0.013958616
411	0.015244645	0.014111423
412	0.015359926	0.014296507
413	0.015549484	0.014431694
414	0.015788264	0.014619356
415	0.015952573	0.014807515
416	0.016022317	0.015102663
417	0.016244365	0.015390938
418	0.016377875	0.015589396
419	0.016533559	0.015837239
420	0.016721185	0.01607852
421	0.016822771	0.01631186
422	0.016860184	0.016494414
423	0.017021214	0.016584893
424	0.017144532	0.016665678
425	0.017283967	0.016746339
426	0.017583612	0.016916524
427	0.017717526	0.017031227
428	0.017838063	0.01726528
429	0.018098006	0.017390477
430	0.018270409	0.017573871
431	0.018360384	0.017746427
432	0.018569927	0.017921116
433	0.018671526	0.018050708
434	0.018777706	0.018167476
435	0.019028414	0.018244323
436	0.019086365	0.018351112
437	0.019177855	0.018417657
438	0.019317336	0.018498928
439	0.01933199	0.018509549
440	0.01918015	0.018418447
441	0.019154269	0.018294878
442	0.018908349	0.018163555
443	0.018811864	0.017932333
444	0.018583687	0.017742047
445	0.018342049	0.017543634
446	0.017972785	0.017547324
447	0.017765057	0.017479124
448	0.017513411	0.01747827
449	0.017386056	0.017416009
450	0.017156	0.017517998
451	0.016974267	0.017461581
452	0.016762826	0.017508454
453	0.016575717	0.017511008
454	0.016441907	0.017540443
455	0.016292611	0.017535675
456	0.015948431	0.017592113
457	0.01570275	0.017622708
458	0.015597339	0.017708755
459	0.01542222	0.017723248
460	0.015405993	0.01767691
461	0.015296612	0.017635415
462	0.015149719	0.017622137
463	0.015114219	0.017557759
464	0.014993559	0.017461109
465	0.014816602	0.017452208
466	0.01470439	0.017402809
467	0.0145308	0.017308844
468	0.014335936	0.017258521
469	0.014122565	0.017121507
470	0.013928056	0.017018153
471	0.013804242	0.016805439
472	0.01360252	0.016550074
473	0.013346991	0.016309078
474	0.013153962	0.01604501
475	0.012943211	0.015731965
476	0.012721678	0.015497067
477	0.012574875	0.015241241
478	0.012364961	0.015053658
479	0.01229257	0.014849782
480	0.012234581	0.014593462
481	0.012196124	0.014402845
482	0.012226054	0.014203285
483	0.012341349	0.013987049
484	0.01238837	0.013835568
485	0.012457653	0.013705822
486	0.012509348	0.013584179
487	0.012573461	0.013490262
488	0.012599493	0.01344664
489	0.012645746	0.013462284
490	0.012697588	0.013496506
491	0.012674277	0.013405041
492	0.012728931	0.013342083
493	0.012746484	0.013211756
494	0.012761609	0.013161383
495	0.01271821	0.013060574
496	0.012629181	0.01292133
497	0.012464035	0.012799044
498	0.012466556	0.012736154
499	0.012334015	0.012520247
500	0.012171324	0.012447197
501	0.011976839	0.012362316
502	0.011845117	0.012180975
503	0.011664328	0.011964701
504	0.011509189	0.011760116
505	0.011260843	0.011557089
506	0.011068282	0.011517919
507	0.010903767	0.011381964
508	0.010798563	0.011214014
509	0.010652433	0.011105402
510	0.010546834	0.010963424
511	0.010421141	0.010885482
512	0.010312943	0.010816814
513	0.010131914	0.010610422
514	0.009968888	0.010515138
515	0.009789365	0.010367032
516	0.00967428	0.010227913
517	0.009541506	0.010177706
518	0.009460803	0.009986478
519	0.009268928	0.009780399
520	0.009216822	0.009700189
521	0.009150553	0.00955849
522	0.0090517	0.009495441
523	0.00893637	0.009437478
524	0.008834083	0.009347106
525	0.008665005	0.009319683
526	0.008663595	0.009249151
527	0.008560742	0.009214808
528	0.008417776	0.009144594
529	0.008338116	0.009095203
530	0.008164954	0.00900705
531	0.00800735	0.008938413
532	0.007954511	0.008853117
533	0.007803474	0.008880321
534	0.007636959	0.008769428
535	0.007568018	0.008632678
536	0.007513986	0.008456393
537	0.007480379	0.008297787
538	0.007397218	0.008152743
539	0.007260743	0.008089363
540	0.007162863	0.007917834
541	0.007119646	0.007764973
542	0.006897257	0.007720136
543	0.006722741	0.007638368
544	0.006537487	0.007590493
545	0.006466821	0.00755797
546	0.006350155	0.0073734
547	0.006222455	0.00720869
548	0.006084876	0.007114356
549	0.006088808	0.006991622
550	0.00602355	0.00684486
551	0.005915677	0.006686596
552	0.005839087	0.006473175
553	0.005683175	0.006397627
554	0.005580297	0.006231306
555	0.005450047	0.006080733
556	0.005222247	0.005914148
557	0.004959896	0.005711136
558	0.004830137	0.005588306
559	0.00466848	0.005476099
560	0.004595288	0.005259812
561	0.004434161	0.005143833
562	0.004336581	0.005013013
563	0.004292639	0.004867809
564	0.004269236	0.004772889
565	0.004150152	0.004627204
566	0.004064874	0.004536101
567	0.003996833	0.004493241
568	0.004010148	0.004448549
569	0.003964076	0.004353696
570	0.00396637	0.004280066
571	0.003937738	0.004203015
572	0.00395006	0.004166996
573	0.003878676	0.00412025
574	0.003824386	0.004070798
575	0.003720509	0.004064152
576	0.003764128	0.004095141
577	0.003750214	0.004157254
578	0.003767586	0.004220635
579	0.003784609	0.004274708
580	0.003805912	0.004314631
581	0.00385908	0.004355161
582	0.003893129	0.004372216
583	0.003806692	0.004364691
584	0.003671985	0.004388706
585	0.003608681	0.004435144
586	0.003527899	0.004424877
587	0.003518281	0.00442278
588	0.00350933	0.00434822
589	0.003509281	0.004260555
590	0.00350198	0.004272036
591	0.003644174	0.004220095
592	0.003710055	0.00415636
593	0.003755103	0.004132097
594	0.003660867	0.004106917
595	0.0036466	0.004139041
596	0.003643996	0.004128346
597	0.003598508	0.00407497
598	0.003513468	0.003984642
599	0.003481607	0.003957749
600	0.003510023	0.0039015
601	0.003545642	0.003864309
602	0.00353633	0.003822847
603	0.003525189	0.003801588
604	0.003610241	0.003775869
605	0.003697851	0.003789688
606	0.003816136	0.003762277
607	0.003910447	0.003739484
608	0.004062199	0.003718633
609	0.004162572	0.003818942
610	0.004252052	0.00391642
611	0.004367701	0.004058898
612	0.004418554	0.004172419
613	0.004458563	0.004295346
614	0.004499801	0.004415972
615	0.00453394	0.004529947
616	0.004628877	0.004569932
617	0.004743943	0.004616245
618	0.004839954	0.00459107
619	0.004924474	0.004657583
620	0.00498725	0.004713759
621	0.005026185	0.004777597
622	0.005102195	0.004793544
623	0.005159892	0.004739643
624	0.005202788	0.004815201
625	0.005211892	0.004870539
626	0.005283296	0.004937268
627	0.005339884	0.004943208
628	0.005444599	0.005008752
629	0.005478627	0.005024441
630	0.005432044	0.005184786
631	0.005513032	0.005287404
632	0.00553975	0.005403476
633	0.005543308	0.005392786
634	0.005489848	0.005444035
635	0.005403977	0.00546345
636	0.005379719	0.005579125
637	0.005365325	0.005610096
638	0.005249211	0.005515602
639	0.005109802	0.005399066
640	0.004936936	0.00537698
641	0.004960342	0.005408265
642	0.004912785	0.005363627
643	0.004844133	0.005359427
644	0.004814253	0.005352916
645	0.004769005	0.005357941
646	0.004818478	0.005491946
647	0.004859206	0.005492788
648	0.004867292	0.00547105
649	0.004955234	0.005568295
650	0.004976915	0.0056059
651	0.005210688	0.005619197
652	0.005415596	0.005815961
653	0.005786421	0.005886957
654	0.006154519	0.006005402
655	0.006510665	0.006163755
656	0.007013696	0.006350018
657	0.0077606	0.006671787
658	0.00825993	0.007100459
659	0.008905616	0.007569871
660	0.009489717	0.00811826
661	0.010199355	0.008733051
662	0.010809749	0.009357115
663	0.011404564	0.010001111
664	0.012033212	0.01052271
665	0.012585443	0.011010452
666	0.013199152	0.01142567
667	0.01382963	0.01184615
668	0.014365575	0.012336128
669	0.014794584	0.012725503
670	0.015091746	0.013006729
671	0.015282436	0.013308609
672	0.015454524	0.013558593
673	0.015487716	0.013723879
674	0.015346338	0.0138449
675	0.015139742	0.013821979
676	0.015105213	0.013661802
677	0.015017956	0.013448545
678	0.01471197	0.013042467
679	0.014442531	0.012639174
680	0.014065421	0.012089203
681	0.013657404	0.01131404
682	0.013162513	0.010575373
683	0.012576376	0.009897632
684	0.011844552	0.009205762
685	0.011228839	0.008527567
686	0.010525326	0.00769581
687	0.009774586	0.006881808
688	0.008956003	0.006284589
689	0.008177452	0.005545844
690	0.007356685	0.004849846
691	0.006619139	0.004194895
692	0.005835914	0.003599566
693	0.005208011	0.003067312
694	0.004576958	0.00270042
695	0.003939819	0.00225045
696	0.00345736	0.001871521
697	0.002961664	0.001608048
698	0.002597607	0.001243953
699	0.002190526	0.00095162
700	0.001757411	0.000711669
701	0.001506677	0.000471939
702	0.001415558	0.000259213
703	0.001287208	0.000180478
704	0.001222417	7.40256E-05
705	0.001042817	5.59356E-05
706	0.000942454	3.47568E-05
707	0.000982456	5.352E-05
708	0.000950702	4.30204E-05
709	0.000755141	2.71035E-06
710	0.000550102	-6.52908E-05
711	0.000404094	-0.000141009
712	0.000307248	-0.000178438
713	0.000448179	-0.000213704
714	0.000326637	-0.000237324
715	0.000326107	-0.000187679
716	0.000278927	-0.000135066
717	0.000279665	-1.75822E-05
718	0.000224199	6.5885E-05
719	0.000176847	6.70571E-05
720	-0.000110982	8.94659E-05
721	-7.427E-05	-6.20178E-05
722	-0.000304496	-4.79515E-05
723	-0.000150803	-0.000170649
724	-0.00012517	-0.000164827
725	-0.000105475	-0.000212317
726	3.7396E-05	-0.000142596
727	9.8438E-05	-4.47299E-05
728	8.15768E-05	3.88792E-05
729	7.47666E-05	-6.0208E-05
730	-7.58555E-05	3.79773E-05
731	-9.05521E-05	-0.000223233
732	-2.3733E-05	-0.00027607
733	-0.00019317	-0.000273039
734	-0.000123799	-0.000424753
735	-0.000173737	-0.000374184
736	-0.000107929	-0.000372777
737	-0.000172796	-0.000279533
738	-0.000334957	-0.000315548
739	-0.000332928	-0.000337161
740	-0.000296443	-0.00032894
741	-0.000326777	-0.00040598
742	-0.000349359	-0.000485904
743	-0.000121844	-0.00064044
744	0.000101875	-0.00071676
745	0.000129857	-0.000483069
746	0.000132186	-0.000427939
747	0.000133993	-0.000536089
