0.005470741,0.003446508,0.007801096,0.016320815,0.011826959,0.011296,0.011644488,0.005988539
0.005617286,0.003469207,0.007889162,0.016653573,0.012017013,0.011465999,0.01186441,0.006192232
0.005656356,0.003744004,0.008310346,0.016783586,0.012220417,0.011620058,0.012051115,0.006370362
0.005820264,0.003793587,0.008520892,0.016868176,0.012543565,0.011751628,0.012177266,0.00646076
0.005978955,0.003922052,0.00869488,0.016871683,0.012686457,0.011866678,0.012380708,0.006618233
0.006120225,0.004069125,0.008782196,0.017027313,0.012848839,0.011929333,0.012451323,0.006752336
0.006156545,0.00421716,0.008913699,0.017047007,0.012978307,0.012011264,0.012530758,0.006909176
0.00631563,0.004356687,0.009061861,0.01712288,0.013056084,0.012109718,0.012646758,0.007044567
0.006384566,0.004475353,0.009195868,0.017185736,0.013230165,0.012189802,0.012763045,0.007170413
0.006555171,0.004555595,0.009260397,0.017180527,0.013304261,0.012262119,0.012837395,0.007328836
0.006676817,0.004674797,0.009458826,0.01724145,0.0133688,0.012360573,0.013009908,0.007495154
0.006850042,0.004789213,0.009492808,0.017342459,0.013349061,0.012467986,0.013153841,0.00766405
0.006946913,0.004987022,0.009665733,0.017383957,0.013355738,0.012563696,0.013228291,0.007812834
0.007093113,0.005093634,0.009838655,0.017494174,0.013335165,0.012642047,0.013373896,0.007986776
0.007257385,0.00523773,0.009986279,0.017567815,0.01339064,0.012766075,0.013499589,0.008173703
0.007497305,0.005406438,0.010107312,0.017433487,0.013112918,0.012971797,0.013858246,0.008532899
0.00755203,0.005601305,0.010234671,0.017513547,0.013265263,0.013055063,0.014018516,0.008695081
0.007685353,0.005758425,0.010503471,0.017612554,0.013469389,0.01311253,0.014141188,0.008835572
0.007850629,0.005913214,0.010592733,0.017704619,0.013572609,0.013186209,0.014252564,0.008984357
0.008029678,0.006055441,0.010758769,0.017737582,0.013677014,0.01325794,0.014358068,0.009114252
0.008113594,0.006218805,0.010978431,0.017740805,0.013781421,0.013307028,0.014426841,0.00923126
0.008262379,0.006326522,0.011117014,0.017742096,0.013883881,0.013350273,0.01452162,0.00938696
0.008404796,0.0064879,0.011320509,0.017749051,0.013981149,0.01339447,0.014629881,0.009424849
0.008550759,0.006600085,0.011455411,0.017770054,0.014072575,0.013431027,0.014703018,0.009539434
0.008712557,0.006745351,0.011650994,0.017815346,0.014133586,0.013473362,0.014780482,0.009651199
0.008849292,0.006905526,0.011820988,0.017869396,0.014189423,0.013506701,0.01488713,0.00972046
0.008995398,0.007014712,0.012054109,0.017886046,0.01432917,0.013582919,0.014952051,0.009858205
0.009091391,0.007172854,0.012345751,0.017948408,0.014419447,0.013695819,0.015080073,0.009981511
0.009261679,0.007403125,0.012589823,0.018035978,0.014570117,0.013807608,0.015205332,0.01014051
0.009461086,0.007494564,0.012828536,0.018178245,0.014611136,0.013921527,0.015305489,0.010322994
0.009611221,0.007655753,0.012993624,0.018338354,0.014713399,0.01404809,0.015458189,0.010490666
0.009824057,0.007803906,0.013263788,0.018504599,0.014796482,0.014153803,0.015629219,0.010708727
0.009989299,0.007929318,0.013459633,0.018596074,0.01484153,0.014296079,0.015750788,0.010899277
0.01021086,0.008105129,0.013623344,0.018685861,0.014867925,0.014403646,0.015955659,0.011137355
0.010360532,0.008251786,0.01383558,0.018790297,0.014896789,0.014521375,0.016182583,0.011356485
0.010508762,0.008389814,0.014016247,0.018894201,0.014945517,0.01466853,0.016414467,0.011589714
0.01070704,0.008500557,0.014125655,0.018969731,0.015017252,0.014802401,0.016673567,0.011824787
0.010905319,0.0087087,0.014317177,0.019096771,0.0151296,0.014953466,0.016893586,0.012045319
